ISO3,Year,Attack_Count,GDP_USD,GDP_per_capita_USD,Internet_Penetration,Cellular Subscription,No. of Internet Users,Broadband Subscription,Population,Population Growth,Growth Rate (%),Decade,Penetration_Index,Digital_Exposure_Index,Economic_Exposure,Connectivity_Score,Attack_Density,Growth_Adjusted_Risk
MNE,2014,1.0,4593852089.0,7387.871036,61.0,161.701767,386924.0,16.57445526,621810.0,603.0,0.0970690929110586,2010s,0.00021831772887574968,23602364.0,11872.750434193795,178.27622226,1.6082082951383864e-06,0.0970690929110586
MNE,2015,0.0,4054728173.0,6517.189614,68.11978912,160.7592926,431858.0,17.9269352,622159.0,349.0,0.0561264695003296,2010s,0.0,29418075.88978496,9389.031054189109,178.6862278,0.0,0.0
MNE,2016,1.0,4376929572.0,7033.438006,69.8816452,165.9185028,442535.0,18.30935669,622303.0,144.0,0.0231452088614003,2010s,0.00020058504347679847,30925073.858581997,9890.583958330979,184.22785949000001,1.6069342426438568e-06,0.0231452088614003
MNE,2017,2.0,4856602179.0,7803.362579,71.27233124,166.4651947,450758.0,21.8983593,622373.0,70.0,0.0112485396985069,2010s,0.00035463054977851176,32126573.485079918,10774.300575918785,188.36355400000002,3.2135070126756784e-06,0.0224970793970138
MNE,2018,0.0,5506944403.0,8850.378404,71.51709747,180.6938171,451601.0,25.33079338,622227.0,-146.0,-0.0234586011925324,2010s,0.0,32297192.734549467,12194.269727037805,206.02461047999998,0.0,-0.0
MNE,2019,0.0,5542201151.0,8909.890151,73.47666931,183.2837372,463199.0,28.46890068,,,,,0.0,34034319.74772269,11965.054222914989,211.75263787999998,,
MNE,2020,0.0,4780722122.0,7694.633759,77.60879517,171.9706268,488204.0,29.32430649,,,,,0.0,37888924.237174675,9792.468152657495,201.29493329,,
MNG,2005,,2523471532.0,998.829388,0.0,22.05516624,0.0,0.071246944,2526424.0,30033.0,1.203056732699325,2000s,,0.0,inf,22.126413183999997,,
MNG,2006,,3414055566.0,1334.212724,0.0,30.28306389,0.0,0.136779875,2558856.0,32432.0,1.2837116810163298,2000s,,0.0,inf,30.419843765,,
MNG,2007,,4234999823.0,1632.727582,9.0,46.05496979,234508.0,0.285100728,2593820.0,34964.0,1.3663918563608113,2000s,,2110572.0,18059.084649564193,46.340070518000005,,
MNG,2008,,5623216449.0,2136.562402,9.800000191,66.99264526,258122.0,1.235002279,2631898.0,38078.0,1.4680278508146287,2000s,,2529595.649301302,21785.111106376055,68.227647539,,
MNG,2009,,4583850368.0,1714.361827,10.0,84.11348724,266672.0,1.498880267,2673796.0,41898.0,1.5919309942862527,2000s,,2666720.0,17189.095098098038,85.612367507,,
MNG,2010,,7189481824.0,2643.287083,10.19999981,92.30021667,275658.0,2.821946144,2719896.0,46100.0,1.7241405103455911,2010s,,2811711.54762498,26081.165153922615,95.12216281399999,,
MNG,2011,,10409797649.0,3757.565415,12.49999142,106.2068481,342993.0,3.394936562,2770362.0,50466.0,1.855438590299041,2010s,,4287409.557120061,30349.883668179817,109.601784662,,
MNG,2012,,12292770631.0,4351.888461,16.39999962,119.4890594,457946.0,3.900063038,2824699.0,54337.0,1.9613682255243177,2010s,,7510314.225980519,26843.27547571111,123.389122438,,
MNG,2013,,12582122604.0,4366.089537,17.6999836,99.85401154,503593.0,4.848686218,2881792.0,57093.0,2.0212065073128147,2010s,,8913587.8410748,24984.70511702903,104.702697758,,
MNG,2014,0.0,12226514722.0,4158.521471,19.94244766,102.9636688,578895.0,6.708835125,2940108.0,58316.0,2.023601980989606,2010s,0.0,11544583.2381357,21120.435868335364,109.672503925,0.0,0.0
MNG,2015,0.0,11619892396.0,3875.321675,22.50000381,102.3251114,667070.0,6.938510418,2998439.0,58331.0,1.983974738342945,2010s,0.0,15009077.5415367,17419.29991754988,109.26362181799999,0.0,0.0
MNG,2016,0.0,11181350461.0,3658.3903,22.26576996,110.1823273,674555.0,7.399216652,3056359.0,57920.0,1.9316717798827991,2010s,0.0,15019486.4553678,16575.891455848672,117.581543952,0.0,0.0
MNG,2017,0.0,11480847745.0,3687.100003,23.71426582,124.8052063,734201.0,9.155831337,3113779.0,57420.0,1.8787060027961373,2010s,0.0,17411037.679309823,15637.199819940317,133.961037637,0.0,0.0
MNG,2018,3.0,13178094459.0,4156.84697,47.13000107,133.1783447,1491190.0,9.657071114,3170208.0,56429.0,1.812235229282489,2010s,0.0014994823103756025,70279786.2955733,8837.30071888894,142.835415814,9.463101474729734e-07,5.436705687847467
MNG,2019,0.0,14206359007.0,4404.84583,51.0799942,137.0136566,1651128.0,9.838777542,,,,,0.0,84339608.6634576,8604.032520192257,146.852434142,,
MNG,2020,1.0,13312981595.0,4060.950518,62.5000267,133.1157074,2058963.0,9.369702339,,,,,0.00038779159718026717,128685242.4743121,6465.867329816028,142.48540973899998,,
MNP,2014,0.0,832000000.0,15044.9359,,,,,55305.0,521.0,0.951007593457944,2010s,0.0,,,,0.0,0.0
MNP,2015,0.0,910000000.0,16314.38355,,,,,55780.0,475.0,0.8588735195732755,2010s,0.0,,,,0.0,0.0
MNP,2016,0.0,1230000000.0,21891.18479,,,,,56188.0,408.0,0.7314449623520975,2010s,0.0,,,,0.0,0.0
MNP,2017,0.0,1560000000.0,27584.74351,,,,,56562.0,374.0,0.6656225528582616,2010s,0.0,,,,0.0,0.0
MNP,2018,0.0,1302000000.0,22886.67405,,,,,56882.0,320.0,0.5657508574661433,2010s,0.0,,,,0.0,0.0
MOZ,2005,,8542070110.0,416.8098242,0.854357123,7.338481903,172675.0,0.0,20493925.0,583373.0,2.92996899332575,2000s,,147526.116214025,49469.061010568985,7.338481903,,
MOZ,2006,,9176889070.0,435.3340633,0.842954516,11.09727097,174795.0,0.010441122,21080110.0,586185.0,2.8602866459206813,2000s,,147344.23462422,52500.86713006665,11.107712092,,
MOZ,2007,,10450843291.0,482.1985636,0.910000026,14.21002197,193653.0,0.029377138,21673316.0,593206.0,2.814055524378193,2000s,,176224.235034978,53966.85458526333,14.239399107999999,,
MOZ,2008,,12556195189.0,563.6496343,1.559999943,19.77414322,340791.0,0.049985196,22276596.0,603280.0,2.783514991430015,2000s,,531633.940574913,36844.26874242571,19.824128416,,
MOZ,2009,,11914471497.0,520.4026316,2.680000067,26.07930374,601303.0,0.060048807,22894710.0,618114.0,2.7747237504329654,2000s,,1611492.080287301,19814.422174843632,26.139352547,,
MOZ,2010,,11104649065.0,471.90436,4.170000076,30.69992638,962175.0,0.073615983,23531574.0,636864.0,2.781708088899139,2010s,,4012269.8231253,11541.194756671084,30.773542363,,
MOZ,2011,,14381552467.0,594.5861485,4.599999905,32.47688675,1092979.0,0.117308557,24187487.0,655913.0,2.7873741042566893,2010s,,5027703.296166995,13158.123318929274,32.594195307,,
MOZ,2012,,16350813487.0,657.6450363,5.0,35.41448975,1224381.0,0.118402436,24862648.0,675161.0,2.791364807761964,2010s,,6121905.0,13354.350881792514,35.532892186,,
MOZ,2013,,16974314296.0,664.0772657,5.5,48.51691437,1388846.0,0.112876162,25560725.0,698077.0,2.8077339147463296,2010s,,7638653.0,12221.883704888807,48.629790532,,
MOZ,2014,0.0,17716091057.0,673.9694763,6.0,70.31311035,1562322.0,0.140701249,26286163.0,725438.0,2.83809633725178,2010s,0.0,9373932.0,11339.590082582208,70.453811599,0.0,0.0
MOZ,2015,0.0,15950979333.0,589.8594314,6.5,74.45799255,1744811.0,0.157421783,27042002.0,755839.0,2.875425371135377,2010s,0.0,11341271.5,9141.95252838273,74.615414333,0.0,0.0
MOZ,2016,0.0,11936993087.0,428.9264503,7.0,53.99077225,1938755.0,0.167441979,27829942.0,787940.0,2.913763559369606,2010s,0.0,13571285.0,6157.040516723361,54.158214229,0.0,0.0
MOZ,2017,0.0,13219079498.0,461.4149278,7.800000191,41.45170212,2228417.0,0.215159208,28649007.0,819065.0,2.94310710385239,2010s,0.0,17381653.025627647,5932.049296877559,41.666861328,0.0,0.0
MOZ,2018,0.0,14845400593.0,503.3020092,10.89999962,47.71577835,3207203.0,0.237801701,29495962.0,846955.0,2.956315379447532,2010s,0.0,34958511.481262855,4628.768616454899,47.953580051,0.0,0.0
MOZ,2019,0.0,15390031040.0,506.8171391,15.10000038,48.65094757,4573126.0,0.230438381,,,,,0.0,69054204.33778788,3365.3197047271383,48.881385951,,
MOZ,2020,0.0,14028811072.0,448.8438914,16.5,49.47372055,5144410.0,0.223961055,,,,,0.0,84882765.0,2727.0009723175253,49.697681605,,
MRT,2005,,2936019526.0,970.8423607,0.669966459,24.65499878,20182.0,0.005422933,3024194.0,84947.0,2.8900939594392714,2000s,,13521.263075538,145477.13437716776,24.660421712999998,,
MRT,2006,,3919577286.0,1259.541505,0.979661226,34.06664658,30186.0,0.03126701,3111906.0,87712.0,2.900343033548773,2000s,,29572.053768036003,129847.52156628901,34.09791359,,
MRT,2007,,4346206809.0,1357.124285,1.433613181,44.15174103,45209.0,0.124901757,3202517.0,90611.0,2.911752475813858,2000s,,64812.21829982899,96135.87579906656,44.276642787,,
MRT,2008,,5206444407.0,1579.511548,1.870000005,63.46604919,60463.0,0.178263828,3296238.0,93721.0,2.926479391053974,2000s,,113065.810302315,86109.59441311215,63.644313018,,
MRT,2009,,4714592493.0,1389.338533,2.279999971,64.30845642,75756.0,0.199651733,3393409.0,97171.0,2.947936405077546,2000s,,172723.67780307602,62233.91537303976,64.508108153,,
MRT,2010,,5628878866.0,1610.92063,4.0,79.44748688,136778.0,0.166247159,3494195.0,100786.0,2.9700516501252867,2010s,,547112.0,41153.39357206568,79.613734039,,
MRT,2011,,6764627666.0,1879.770243,4.5,92.11145782,158591.0,0.170063868,3598648.0,104453.0,2.9893294449794587,2010s,,713659.5,42654.54953938117,92.281521688,,
MRT,2012,,6728208836.0,1815.218939,5.0,108.6042938,181806.0,0.180679902,3706554.0,107906.0,2.99851499785475,2010s,,909030.0,37007.62810908331,108.78497370199999,,
MRT,2013,,7223071177.0,1892.096098,6.199999809,104.4715424,232064.0,0.197302207,3817494.0,110940.0,2.993076588119316,2010s,,1438796.7556757762,31125.341186052123,104.66884460700001,,
MRT,2014,0.0,6592537782.0,1677.109019,11.80000019,95.48281097,453495.0,0.203515947,3930896.0,113402.0,2.9705875110740187,2010s,0.0,5351241.08616405,14537.178540005954,95.686326917,0.0,0.0
MRT,2015,0.0,6166863960.0,1524.073317,17.60000038,90.06949615,694536.0,0.238192856,4046301.0,115405.0,2.935844652211608,2010s,0.0,12223833.86392368,8879.113480078786,90.307689006,0.0,0.0
MRT,2016,0.0,6398747532.0,1536.855615,24.10000038,86.80541229,976507.0,0.267585248,4163534.0,117233.0,2.8972881651661604,2010s,0.0,23533819.07107266,6552.68987523899,87.07299753800001,0.0,0.0
MRT,2017,0.0,6800135962.0,1587.858904,24.20000076,95.133461,1006724.0,0.295079827,4282574.0,119040.0,2.859109592956368,2010s,0.0,24362721.56511024,6754.717243256345,95.42854082699999,0.0,0.0
MRT,2018,0.0,7352533586.0,1669.773476,35.09999847,103.7060471,1499022.0,0.300319314,4403319.0,120745.0,2.8194492377714897,2010s,0.0,52615669.906496346,4904.887043685817,104.00636641400001,0.0,0.0
MRT,2019,0.0,7889655284.0,1743.301317,36.70000076,104.090065,1608874.0,0.238968775,,,,,0.0,59045677.022744246,4903.836648488322,104.329033775,,
MRT,2020,0.0,7915985514.0,1702.486959,40.79999924,106.0845947,1835431.0,0.39695394,,,,,0.0,74885583.40507244,4312.875566556302,106.48154864,,
MUS,2005,,6488750453.0,5282.906022,15.17222881,53.75011444,190874.0,0.441733778,1228254.0,7251.0,0.5938560347517574,2000s,,2895984.00187994,33994.9414430462,54.191848218,,
MUS,2006,,7028803366.0,5695.969327,16.70000076,62.89405823,211218.0,2.271415234,1233996.0,5742.0,0.4674928801371703,2000s,,3527340.76052568,33277.482818699165,65.165473464,,
MUS,2007,,8150138757.0,6574.654338,20.21999931,75.25976563,256913.0,2.847257853,1239630.0,5634.0,0.4565654994019429,2000s,,5194780.682730029,31723.34119721462,78.107023483,,
MUS,2008,,9990370016.0,8030.063005,21.80999947,83.38027191,278228.0,4.237279892,1244121.0,4491.0,0.3622855206795576,2000s,,6068152.53253916,35907.13377517719,87.61755180200001,,
MUS,2009,,9128843109.0,7318.12641,22.51000023,87.35979462,288098.0,5.858161449,1247429.0,3308.0,0.2658905363706584,2000s,,6485086.04626254,31686.5896639338,93.217956069,,
MUS,2010,,10003670690.0,8000.376432,28.32999992,95.42812347,363572.0,7.526072502,1250400.0,2971.0,0.2381698677840582,2010s,,10299994.730914239,27514.96454622468,102.95419597200001,,
MUS,2011,,11518393367.0,9197.026972,34.95000076,103.4386292,449541.0,9.450634956,1252404.0,2004.0,0.1602687140115163,2010s,,15711458.291651161,25622.56472045931,112.889264156,,
MUS,2012,,11668685524.0,9291.227619,35.41999817,118.5332413,456476.0,11.23265648,1255882.0,3478.0,0.2777059159823826,2010s,,16168379.08464892,25562.538937424968,129.76589778,,
MUS,2013,,12129642296.0,9637.00265,40.1168251,122.1552048,517787.0,12.93558025,1258653.0,2771.0,0.2206417481897184,2010s,,20771970.5180537,23425.93053900542,135.09078505,,
MUS,2014,0.0,12803445934.0,10153.93822,44.80327606,131.3869171,578909.0,14.47482967,1260934.0,2281.0,0.1812254847046803,2010s,0.0,25937019.74061854,22116.508698258276,145.86174677,0.0,0.0
MUS,2015,0.0,11692287066.0,9260.447303,50.13932037,139.9254913,648381.0,15.6734333,1262605.0,1671.0,0.132520813936336,2010s,0.0,32509382.68082097,18033.050114053312,155.5989246,0.0,0.0
MUS,2016,0.0,12232463656.0,9681.618567,52.19132614,143.7554779,675308.0,16.84807777,1263473.0,868.0,0.0687467576953995,2010s,0.0,35245220.07295112,18113.903072375862,160.60355567,0.0,0.0
MUS,2017,0.0,13259351418.0,10484.90836,55.4032402,145.472641,717330.0,19.4543457,1264613.0,1140.0,0.0902274920002247,2010s,0.0,39742406.292665996,18484.31184810338,164.92698670000001,0.0,0.0
MUS,2018,0.0,14181951059.0,11208.34382,58.59616852,151.3591156,759047.0,21.67797089,1265303.0,690.0,0.0545621466804469,2010s,0.0,44477245.92660044,18683.890535105205,173.03708649,0.0,0.0
MUS,2019,0.0,14045808843.0,11097.16898,61.72995377,147.0148163,800196.0,24.19530106,,,,,0.0,49396062.08693892,17552.96057840829,171.21011736,,
MUS,2020,0.0,10926820603.0,8632.752859,64.88490295,150.4126587,842096.0,25.4134407,,,,,0.0,54639317.2345832,12975.742199226692,175.8260994,,
MWI,2005,,3655909664.0,289.5552148,0.384489328,3.335693121,49044.0,0.003199759,12625952.0,324114.0,2.6346794682225534,2000s,,18856.894602432,74543.46431775548,3.33889288,,
MWI,2006,,3998020177.0,308.1636182,0.42513749,4.780155659,55771.0,0.0,12973699.0,347747.0,2.754223998317117,2000s,,23710.34295479,71686.36346846928,4.780155659,,
MWI,2007,,4432937046.0,332.2590946,0.965864718,7.876384735,130348.0,0.007000551,13341806.0,368107.0,2.83733266819278,2000s,,125898.534261864,34008.477659802986,7.883385286,,
MWI,2008,,5321012192.0,387.6057212,0.699999988,10.98263454,97226.0,0.007182458,13727890.0,386084.0,2.8937911404198204,2000s,,68058.198833288,54728.284532943864,10.989816998,,
MWI,2009,,6191127665.0,438.2118568,1.070000052,17.59356499,152999.0,0.007318719,14128155.0,400265.0,2.9157066380922343,2000s,,163708.937955948,40465.151177458676,17.600883709,,
MWI,2010,,6959655571.0,478.6686885,2.25999999,21.44048882,332636.0,0.007462372,14539612.0,411457.0,2.912319407594268,2010s,,751757.35667364,20922.737078969203,21.447951191999998,,
MWI,2011,,8004000737.0,534.9510502,3.329999924,26.41051674,504365.0,0.011562536,14962112.0,422500.0,2.905854709190314,2010s,,1679535.41166826,15869.461078782231,26.422079275999998,,
MWI,2012,,6028487929.0,391.5617052,4.350599766,30.18244743,677878.0,0.008041042,15396005.0,433893.0,2.899944874092641,2010s,,2949175.8681765483,8893.175363413475,30.190488472,,
MWI,2013,,5518880769.0,348.4298737,5.050000191,33.39824677,809251.0,0.055412851,15839269.0,443264.0,2.879084541736639,2010s,,4086717.7045669407,6819.739202052268,33.453659621,,
MWI,2014,0.0,6047813437.0,371.2695217,5.829999924,34.57746506,960666.0,0.052555159,16289540.0,450271.0,2.842751139588576,2010s,0.0,5600682.706989384,6295.438203288136,34.630020219,0.0,0.0
MWI,2015,0.0,6373212641.0,380.5969877,6.0,39.21521759,1016337.0,0.034965031,16745303.0,455763.0,2.7978874787133337,2010s,0.0,6098022.0,6270.767118583698,39.250182621,0.0,0.0
MWI,2016,1.0,5433040160.0,315.7779871,6.300000191,41.72203064,1096554.0,0.050519429,17205289.0,459986.0,2.746955370111845,2010s,0.043380572231692775,6908290.409441814,4954.648982175068,41.772550069,5.8121662472510633e-08,2.746955370111845
MWI,2017,0.0,8943543677.0,506.1372944,7.0,43.98651123,1251682.0,0.061210413,17670260.0,464971.0,2.702488752150574,2010s,0.0,8761774.0,7145.220333119754,44.047721642999996,0.0,0.0
MWI,2018,0.0,9880676219.0,544.5934593,8.0,39.00579453,1469431.0,0.062601909,18143315.0,473055.0,2.677125294138287,2010s,0.0,11755448.0,6724.151197980715,39.068396439000004,0.0,0.0
MWI,2019,0.0,11025370769.0,591.8470837,9.899999619,47.78113556,1867867.0,0.060970284,,,,,0.0,18491882.588342674,5902.653009555819,47.842105844,,
MWI,2020,0.0,12172128470.0,636.2863096,0.0,52.29851151,0.0,0.064061843,,,,,0.0,0.0,inf,52.362573352999995,,
MYS,2005,,143534000000.0,5587.02478,48.62916946,76.07837677,12606402.0,1.880453467,25690611.0,499959.0,1.984700515095838,2000s,,613038859.1388829,11385.802229692501,77.958830237,,
MYS,2006,,162691000000.0,6209.126167,51.63798904,74.2834549,13688929.0,2.866197586,26201961.0,511350.0,1.990415876056821,2000s,,706868765.6713382,11884.859655565457,77.149652486,,
MYS,2007,,193548000000.0,7243.456801,55.70000076,87.37528992,15090581.0,3.87419796,26720370.0,518409.0,1.9785122189900213,2000s,,840545373.1688416,12825.748723657493,91.24948788,,
MYS,2008,,230814000000.0,8474.587762,55.79999924,101.7513351,15436681.0,4.880671501,27236006.0,515636.0,1.9297487272818448,2000s,,861366788.0681224,14952.307429297787,106.632006601,,
MYS,2009,,202258000000.0,7292.494973,55.90000153,108.6856155,15773420.0,5.601578236,27735040.0,499034.0,1.8322583715101253,2000s,,881734202.1333326,12822.710610634853,114.28719373599999,,
MYS,2010,,255017000000.0,9040.568495,56.29999924,120.0321121,16168081.0,7.436888218,28208035.0,472995.0,1.7054058692541996,2010s,,910262948.0122584,15772.867540680925,127.46900031800001,,
MYS,2011,,297952000000.0,10399.37021,61.0,127.9583664,17802325.0,8.749095917,28650955.0,442920.0,1.5701909048255225,2010s,,1085941825.0,16736.690291857947,136.707462317,,
MYS,2012,,314443000000.0,10817.43171,65.80000305,142.1646881,19516423.0,10.04844189,29068159.0,417204.0,1.45616088538759,2010s,,1284180692.92509,16111.71268423522,152.21312999,,
MYS,2013,,323277000000.0,10970.1043,57.05751038,145.9333954,17194170.0,9.972539902,29468872.0,400713.0,1.3785289945606805,2010s,,981056533.2504846,18801.547268638147,155.905935302,,
MYS,2014,8.0,338062000000.0,11319.06194,63.66542435,150.4309082,19485729.0,10.24890614,29866559.0,397687.0,1.3495155158975884,2010s,0.0010929679291127173,1240567205.5541012,17349.20977295743,160.67981434,2.6785810846170796e-07,10.796124127180708
MYS,2015,8.0,301355000000.0,9955.242722,71.06406403,145.6973877,22078776.0,10.12125111,30270962.0,404403.0,1.354032782953001,2010s,0.0011151142956163731,1569007551.3680272,13649.080909195329,155.81863881,2.64279675023212e-07,10.832262263624008
MYS,2016,0.0,301255000000.0,9817.78709,78.78830719,141.6489868,24839128.0,8.860455513,30684804.0,413842.0,1.367125365886951,2010s,0.0,1957032847.1957302,12128.243793421412,150.509442313,0.0,0.0
MYS,2017,0.0,319112000000.0,10259.30481,80.14048004,136.1163177,25625569.0,8.641152382,31105028.0,420224.0,1.3694856907021469,2010s,0.0,2053645400.9581428,12452.874704948015,144.757470082,0.0,0.0
MYS,2018,3.0,358792000000.0,11380.07922,81.2010498,134.526001,26308547.0,8.551119804,31528585.0,423557.0,1.3616994654369063,2010s,0.0003206997381997013,2136281635.1126409,13637.8493270647,143.077120804,9.515174880192054e-08,4.085098396310719
MYS,2019,4.0,365276000000.0,11432.82603,84.18714142,139.596283,27616770.0,9.278625488,,,,,0.0004107072329084843,2324976921.5536137,13226.601083327268,148.874908488,,
MYS,2020,1.0,337006000000.0,10412.34767,89.55501556,135.091156,29732254.0,10.3775568,,,,,0.00010605687580067822,2662672469.6038723,11334.693965684539,145.46871280000002,,
NAC,2014,0.0,19362800000000.0,54714.47093,,,,,353888995.0,2683313.0,0.7640289259329238,2010s,0.0,,,,0.0,0.0
NAC,2015,0.0,19769200000000.0,55452.42138,,,,,356510820.0,2621825.0,0.7408608453619757,2010s,0.0,,,,0.0,0.0
NAC,2016,0.0,20230000000000.0,56312.43488,,,,,359245384.0,2734564.0,0.7670353455191066,2010s,0.0,,,,0.0,0.0
NAC,2017,0.0,21136000000000.0,58430.1986,,,,,361751263.0,2505879.0,0.6975396516159551,2010s,0.0,,,,0.0,0.0
NAC,2018,0.0,22259700000000.0,61158.56356,,,,,364290258.0,2538995.0,0.7018620968850632,2010s,0.0,,,,0.0,0.0
NAM,2005,,7248394160.0,3739.531717,4.010046482,23.15701294,78712.0,0.006913203,1938320.0,30575.0,1.6026775066898356,2000s,,315638.778691184,92087.53633499339,23.163926143,,
NAM,2006,,8001779551.0,4059.101348,4.398870468,30.88524055,87387.0,0.010044047,1971317.0,32997.0,1.70235048908333,2000s,,384404.093587116,91567.16160298443,30.895284597,,
NAM,2007,,8839526452.0,4405.410399,4.835610867,39.88359833,97268.0,0.012758446,2006514.0,35197.0,1.7854561189296292,2000s,,470350.197811356,90878.05292593659,39.896356776,,
